# ORB-slam3's format: time[ns], wx(rad/s), wy, wz, ax(m/s2), ay, az
169097334333,0.000168,-0.000648,0.000150,0.030676,-9.720122,0.184683
169107334333,0.000137,-0.000677,0.000026,0.001340,-9.798662,0.168704
169117334333,0.000188,-0.000737,-0.000016,0.056270,-9.903500,0.228438
169127334333,0.000039,-0.000690,-0.000065,0.040457,-9.943429,0.193918
169137334333,0.000052,-0.000649,-0.000181,0.044127,-10.097957,0.206526
169147334333,-0.000095,-0.000449,-0.000278,0.082293,-10.184580,0.201220
169157334333,-0.000157,-0.000284,-0.000350,0.015387,-10.304652,0.222119
169167334333,-0.000236,-0.000059,-0.000445,0.054235,-10.398940,0.178583
169177334333,-0.000263,0.000189,-0.000564,0.070126,-10.513718,0.168421
169187334333,-0.000405,0.000510,-0.000629,0.035848,-10.558867,0.171232
169197334333,-0.000577,0.000821,-0.000750,0.017924,-10.339648,0.156084
169207334333,-0.000678,0.001109,-0.000743,0.001827,-10.187305,0.174081
169217334333,-0.000750,0.001368,-0.000805,-0.018111,-10.064323,0.175782
169227334333,-0.000686,0.001487,-0.000895,-0.020833,-9.887343,0.195190
169237334333,-0.000785,0.001645,-0.000811,-0.002263,-9.720837,0.160769
169247334333,-0.000735,0.001722,-0.000830,0.004918,-9.524565,0.204900
169257334333,-0.000662,0.001793,-0.000808,-0.001163,-9.398634,0.180775
169267334333,-0.000637,0.001829,-0.000716,0.037984,-9.193811,0.152922
169277334333,-0.000613,0.001802,-0.000596,0.020724,-9.024762,0.180026
169287334333,-0.000423,0.001740,-0.000505,0.028793,-8.856302,0.151734
169297334333,-0.000371,0.001688,-0.000369,0.072946,-8.928777,0.159013
169307334333,-0.000217,0.001579,-0.000211,0.023646,-9.106505,0.151632
169317334333,-0.000141,0.001422,-0.000172,0.034851,-9.239704,0.174695
169327334333,-0.000083,0.001196,-0.000061,0.054929,-9.388548,0.143705
169337334333,-0.000046,0.001041,0.000021,0.023069,-9.554064,0.165989
169347334333,0.000039,0.000757,0.000077,0.005082,-9.681507,0.199955
169357334333,0.000084,0.000519,0.000109,0.008652,-9.823365,0.154009
169367334333,0.000148,0.000218,0.000181,0.004993,-9.961135,0.179625
169377334333,0.000214,-0.000109,0.000202,-0.000386,-10.124583,0.162636
169387334333,0.000202,-0.000474,0.000255,0.071614,-10.236674,0.157417
169397334333,0.000242,-0.000818,0.000271,0.038458,-10.329459,0.162064
169407334333,0.000298,-0.001154,0.000295,0.009875,-10.347412,0.164911
169417334333,0.000282,-0.001448,0.000284,0.098326,-10.348752,0.184042
169427334333,0.000350,-0.001666,0.000261,0.064821,-10.361208,0.149043
169437334333,0.000274,-0.001852,0.000229,0.095211,-10.345238,0.129241
169447334333,0.000327,-0.001960,0.000129,0.124648,-10.402002,0.152985
169457334333,0.000222,-0.002039,0.000098,0.118327,-10.384726,0.123517
169467334333,0.000216,-0.001975,0.000029,0.083313,-10.434851,0.136163
169477334333,0.000222,-0.001945,-0.000036,0.097355,-10.445381,0.169441
169487334333,0.000162,-0.001860,-0.000077,0.099810,-10.462483,0.163103
169497334333,0.000109,-0.001647,-0.000227,0.072636,-10.443156,0.106979
169507334333,0.000115,-0.001455,-0.000260,0.027480,-10.270436,0.156272
169517334333,0.000082,-0.001277,-0.000310,0.045862,-10.080722,0.150933
169527334333,0.000050,-0.001051,-0.000436,0.036825,-9.884898,0.154439
169537334333,0.000036,-0.000889,-0.000524,0.047545,-9.699152,0.171936
169547334333,0.000024,-0.000644,-0.000429,0.077212,-9.503901,0.122724
169557334333,0.000058,-0.000468,-0.000475,0.057319,-9.295174,0.163618
169567334333,-0.000023,-0.000267,-0.000370,0.026656,-9.133106,0.169327
169577334333,0.000018,-0.000102,-0.000432,0.064917,-8.958637,0.171273
169587334333,0.000047,0.000112,-0.000362,0.064750,-8.739827,0.132592
169597334333,-0.000013,0.000304,-0.000330,0.092279,-8.545994,0.179263
169607334333,0.000063,0.000443,-0.000162,0.050969,-8.591265,0.189006
169617334333,0.000081,0.000573,-0.000148,0.076070,-8.703337,0.207399
169627334333,0.000034,0.000617,-0.000057,0.046826,-8.788537,0.152798
169637334333,0.000065,0.000704,0.000053,0.040754,-8.870342,0.179376
169647334333,0.000069,0.000667,0.000031,0.012266,-8.927575,0.197261
169657334333,0.000105,0.000600,0.000162,0.024523,-9.014048,0.179761
169667334333,0.000035,0.000533,0.000292,0.006912,-9.153770,0.142947
169677334333,0.000053,0.000285,0.000303,0.037783,-9.226955,0.190195
169687334333,0.000063,0.000182,0.000421,0.039952,-9.308810,0.185579
169697334333,0.000031,-0.000044,0.000475,0.068787,-9.363172,0.231319
169707334333,-0.000040,-0.000351,0.000541,0.072570,-9.516240,0.222693
169717334333,-0.000043,-0.000631,0.000568,0.049043,-9.641909,0.208356
169727334333,-0.000034,-0.000778,0.000621,0.059558,-9.790921,0.199981
169737334333,-0.000086,-0.001024,0.000604,0.101905,-9.906559,0.206190
169747334333,-0.000048,-0.001133,0.000577,0.113863,-10.033922,0.170782
169757334333,-0.000069,-0.001248,0.000552,0.086651,-10.199277,0.178105
169767334333,-0.000009,-0.001302,0.000477,0.072554,-10.351690,0.137426
169777334333,-0.000026,-0.001398,0.000403,0.072262,-10.439787,0.129328
169787334333,0.000016,-0.001367,0.000243,0.043958,-10.572096,0.175280
169797334333,-0.000008,-0.001285,0.000037,0.059751,-10.706496,0.150772
169807334333,0.000062,-0.001226,-0.000135,0.057336,-10.852529,0.159647
169817334333,0.000129,-0.001095,-0.000292,0.086455,-10.642581,0.165841
169827334333,0.000241,-0.000963,-0.000480,0.065158,-10.540940,0.149059
169837334333,0.000214,-0.000884,-0.000519,0.046349,-10.406869,0.156033
169847334333,0.000188,-0.000733,-0.000625,0.098521,-10.221976,0.182091
169857334333,0.000175,-0.000583,-0.000636,0.064750,-10.097822,0.190241
169867334333,0.000184,-0.000377,-0.000570,0.099094,-9.932878,0.186315
169877334333,0.000172,-0.000218,-0.000571,0.084550,-9.815500,0.189593
169887334333,0.000157,-0.000002,-0.000453,0.111452,-9.651496,0.200947
169897334333,0.000103,0.000297,-0.000360,0.053143,-9.511261,0.174158
169907334333,0.000036,0.000410,-0.000207,0.048355,-9.366096,0.198298
169917334333,-0.000037,0.000674,-0.000054,0.110787,-9.324194,0.170722
169927334333,-0.000024,0.000887,0.000106,0.073524,-9.339721,0.171640
169937334333,-0.000069,0.000984,0.000291,0.083391,-9.294770,0.178455
169947334333,-0.000081,0.001089,0.000456,0.019823,-9.335699,0.190885
169957334333,-0.000109,0.001153,0.000529,0.070199,-9.314095,0.190734
169967334333,-0.000009,0.001225,0.000639,0.020076,-9.288739,0.173084
169977334333,-0.000055,0.001248,0.000670,0.033533,-9.285433,0.152500
169987334333,-0.000040,0.001182,0.000752,0.011436,-9.296315,0.176680
169997334333,0.000090,0.001128,0.000762,0.022515,-9.258473,0.211972
170007334333,0.000115,0.000965,0.000879,0.019509,-9.254200,0.131558
170017334333,0.000242,0.000818,0.000854,0.079606,-9.288045,0.161426
170027334333,0.000327,0.000649,0.000820,0.046030,-9.427797,0.153530
170037334333,0.000373,0.000487,0.000805,0.073105,-9.567826,0.162515
170047334333,0.000510,0.000380,0.000768,0.009946,-9.710154,0.165758
170057334333,0.000459,0.000256,0.000655,0.081068,-9.850473,0.195950
170067334333,0.000479,0.000152,0.000552,0.049853,-9.996573,0.196905
170077334333,0.000565,-0.000012,0.000510,0.034235,-10.139749,0.214754
170087334333,0.000526,-0.000109,0.000369,0.021488,-10.304212,0.166186
170097334333,0.000555,-0.000209,0.000162,0.019095,-10.469661,0.203622
170107334333,0.000525,-0.000256,0.000041,0.017533,-10.568087,0.204195
170117334333,0.000541,-0.000300,-0.000110,0.026877,-10.724735,0.252585
170127334333,0.000512,-0.000333,-0.000279,0.013195,-10.623863,0.229453
170137334333,0.000416,-0.000359,-0.000414,0.014627,-10.543175,0.244595
170147334333,0.000319,-0.000399,-0.000505,0.053354,-10.447455,0.217843
170157334333,0.000235,-0.000405,-0.000600,0.065930,-10.330054,0.279837
170167334333,0.000149,-0.000325,-0.000662,0.056592,-10.250915,0.215271
170177334333,-0.000104,-0.000210,-0.000658,0.051870,-10.169244,0.244349
170187334333,-0.000282,-0.000175,-0.000577,0.067826,-10.076758,0.201776
170197334333,-0.000404,-0.000122,-0.000463,0.036973,-10.013416,0.221551
170207334333,-0.000590,0.000116,-0.000406,0.042666,-9.932127,0.229210
170217334333,-0.000845,0.000315,-0.000179,0.036827,-9.799740,0.239382
170227334333,-0.001121,0.000490,-0.000020,0.062185,-9.749795,0.192026
170237334333,-0.001264,0.000657,0.000177,0.015226,-9.655103,0.221167
170247334333,-0.001482,0.000808,0.000228,0.028085,-9.587817,0.165347
170257334333,-0.001592,0.000889,0.000391,0.019521,-9.591491,0.196905
170267334333,-0.001662,0.000852,0.000521,0.031809,-9.532060,0.164191
170277334333,-0.001736,0.000894,0.000577,-0.000013,-9.447980,0.162656
170287334333,-0.001722,0.000836,0.000600,-0.000040,-9.376786,0.116059
170297334333,-0.001753,0.000852,0.000612,0.016526,-9.302928,0.111788
170307334333,-0.001701,0.000723,0.000595,0.021656,-9.258736,0.120268
170317334333,-0.001571,0.000625,0.000577,0.039700,-9.141370,0.122202
170327334333,-0.001427,0.000433,0.000447,0.023484,-9.128840,0.111706
170337334333,-0.001242,0.000264,0.000473,0.010454,-9.237839,0.090795
170347334333,-0.001114,0.000162,0.000348,0.030383,-9.348162,0.086022
170357334333,-0.000965,-0.000004,0.000315,0.011175,-9.471772,0.111832
170367334333,-0.000813,-0.000100,0.000232,0.022689,-9.551937,0.057561
170377334333,-0.000614,-0.000203,0.000203,0.039254,-9.713087,0.112941
170387334333,-0.000300,-0.000284,0.000107,0.008164,-9.840899,0.051273
170397334333,-0.000142,-0.000351,-0.000015,0.025506,-9.945982,0.051384
170407334333,0.000102,-0.000364,-0.000112,0.026361,-10.010245,0.078203
170417334333,0.000310,-0.000358,-0.000192,0.010337,-10.157397,0.082525
170427334333,0.000556,-0.000304,-0.000224,0.010761,-10.277514,0.078092
170437334333,0.000771,-0.000306,-0.000338,0.056093,-10.268341,0.077126
170447334333,0.000996,-0.000313,-0.000422,-0.027829,-10.163031,0.107156
170457334333,0.001131,-0.000244,-0.000428,-0.024055,-10.141341,0.060966
170467334333,0.001276,-0.000172,-0.000583,0.027490,-10.054896,0.136783
170477334333,0.001344,-0.000140,-0.000605,0.054584,-10.050155,0.141901
170487334333,0.001409,-0.000105,-0.000639,0.058657,-9.963404,0.141411
170497334333,0.001374,-0.000026,-0.000624,0.032638,-9.929863,0.162998
170507334333,0.001363,0.000049,-0.000705,0.028238,-9.923772,0.136419
170517334333,0.001294,0.000160,-0.000705,0.034650,-9.873062,0.170668
170527334333,0.001152,0.000282,-0.000706,0.037378,-9.809936,0.149873
170537334333,0.001027,0.000346,-0.000687,0.054802,-9.799181,0.199584
170547334333,0.000840,0.000482,-0.000650,0.048189,-9.721288,0.179184
170557334333,0.000721,0.000509,-0.000662,0.056163,-9.695222,0.159769
170567334333,0.000583,0.000556,-0.000633,0.038614,-9.652715,0.166333
170577334333,0.000465,0.000593,-0.000587,0.031117,-9.534964,0.159530
170587334333,0.000357,0.000562,-0.000526,0.038196,-9.480371,0.173476
170597334333,0.000164,0.000551,-0.000476,0.038342,-9.430318,0.208013
170607334333,0.000121,0.000498,-0.000424,0.040528,-9.388583,0.151182
170617334333,-0.000006,0.000381,-0.000319,0.031038,-9.354007,0.172758
170627334333,-0.000047,0.000258,-0.000340,0.063345,-9.277041,0.179185
170637334333,-0.000213,0.000221,-0.000231,0.068984,-9.220359,0.124592
170647334333,-0.000304,0.000026,-0.000138,0.047220,-9.333495,0.154283
170657334333,-0.000310,-0.000047,-0.000021,0.077285,-9.425538,0.127589
170667334333,-0.000342,-0.000174,-0.000002,0.102858,-9.572856,0.152451
170677334333,-0.000407,-0.000265,0.000096,0.092192,-9.626129,0.142233
170687334333,-0.000387,-0.000400,0.000188,0.096294,-9.788791,0.171890
170697334333,-0.000324,-0.000480,0.000216,0.096148,-9.887128,0.142464
170707334333,-0.000275,-0.000531,0.000344,0.083625,-9.972125,0.178262
170717334333,-0.000249,-0.000544,0.000433,0.070831,-10.077150,0.164282
170727334333,-0.000165,-0.000633,0.000558,0.081254,-10.152880,0.163679
170737334333,-0.000009,-0.000659,0.000601,0.066764,-10.294928,0.140324
170747334333,0.000091,-0.000688,0.000625,0.037309,-10.257308,0.151146
170757334333,0.000172,-0.000737,0.000731,0.037339,-10.176383,0.167400
170767334333,0.000239,-0.000725,0.000803,0.026519,-10.098235,0.187451
170777334333,0.000296,-0.000846,0.000862,0.057070,-10.051384,0.186476
170787334333,0.000273,-0.000865,0.000953,0.026806,-9.997963,0.179081
170797334333,0.000298,-0.000845,0.000941,-0.018281,-9.925121,0.186169
170807334333,0.000210,-0.000925,0.000998,0.024927,-9.853427,0.182343
170817334333,0.000076,-0.000947,0.001016,0.008740,-9.769698,0.151949
170827334333,-0.000028,-0.001040,0.001130,0.012337,-9.737484,0.164215
170837334333,-0.000216,-0.001020,0.001009,0.019857,-9.685716,0.173991
170847334333,-0.000390,-0.001022,0.000999,-0.011956,-9.683827,0.158716
170857334333,-0.000547,-0.001024,0.000992,0.001275,-9.634846,0.137533
170867334333,-0.000703,-0.001047,0.000916,0.009763,-9.608055,0.136536
170877334333,-0.000762,-0.000956,0.000846,-0.026129,-9.578744,0.178701
170887334333,-0.000763,-0.000867,0.000889,0.004845,-9.571367,0.181241
170897334333,-0.000801,-0.000749,0.000671,-0.014817,-9.546542,0.102400
170907334333,-0.000755,-0.000602,0.000495,-0.005218,-9.537282,0.164210
170917334333,-0.000610,-0.000470,0.000420,-0.002716,-9.475880,0.160859
170927334333,-0.000496,-0.000233,0.000142,-0.043160,-9.473225,0.180545
170937334333,-0.000345,0.000001,-0.000012,-0.006315,-9.434036,0.165859
170947334333,-0.000125,0.000253,-0.000334,-0.010689,-9.445137,0.180203
170957334333,0.000007,0.000535,-0.000482,-0.018321,-9.445506,0.103670
170967334333,0.000251,0.000730,-0.000697,-0.034163,-9.411523,0.152754
170977334333,0.000504,0.000923,-0.000856,0.012630,-9.461865,0.164153
170987334333,0.000605,0.001043,-0.001038,-0.012069,-9.486408,0.139424
170997334333,0.000776,0.001184,-0.001121,-0.045680,-9.489013,0.113426
171007334333,0.000851,0.001245,-0.001115,-0.033145,-9.497632,0.143899
171017334333,0.000970,0.001199,-0.001076,-0.030010,-9.497010,0.169444
171027334333,0.000980,0.001324,-0.001097,-0.023954,-9.519035,0.133097
171037334333,0.001113,0.001183,-0.001036,-0.010720,-9.513443,0.151557
171047334333,0.001190,0.001113,-0.000885,0.045772,-9.583767,0.190572
171057334333,0.001216,0.001059,-0.000794,0.018506,-9.630360,0.137468
171067334333,0.001162,0.000917,-0.000657,0.044367,-9.745070,0.200287
171077334333,0.001132,0.000802,-0.000454,0.050155,-9.772897,0.193490
171087334333,0.001134,0.000698,-0.000371,0.046287,-9.858815,0.178875
171097334333,0.001025,0.000544,-0.000185,0.070985,-9.929677,0.209387
171107334333,0.000829,0.000410,-0.000048,0.026648,-10.010267,0.215169
171117334333,0.000733,0.000302,0.000033,0.029605,-10.041201,0.222639
171127334333,0.000588,0.000148,0.000165,0.046230,-10.122517,0.198339
171137334333,0.000397,-0.000002,0.000266,0.009347,-10.167132,0.215123
171147334333,0.000159,-0.000139,0.000347,0.060295,-10.264380,0.249595
171157334333,-0.000068,-0.000337,0.000453,0.053254,-10.319111,0.244501
171167334333,-0.000268,-0.000494,0.000509,0.028209,-10.285880,0.251839
171177334333,-0.000418,-0.000561,0.000629,0.013549,-10.301997,0.219202
171187334333,-0.000629,-0.000664,0.000565,0.081930,-10.321979,0.207517
171197334333,-0.000700,-0.000655,0.000572,0.060998,-10.325579,0.234822
171207334333,-0.000758,-0.000664,0.000471,0.039903,-10.291005,0.217462
171217334333,-0.000761,-0.000540,0.000396,0.055331,-10.261800,0.208156
171227334333,-0.000833,-0.000433,0.000239,0.018226,-10.254425,0.154581
171237334333,-0.000758,-0.000332,0.000031,0.011362,-10.233119,0.203565
171247334333,-0.000631,-0.000078,-0.000182,0.006935,-10.233558,0.169973
171257334333,-0.000490,0.000120,-0.000423,-0.008445,-10.225226,0.168203
171267334333,-0.000334,0.000290,-0.000740,0.014495,-10.123181,0.152127
171277334333,-0.000180,0.000544,-0.000844,0.035518,-9.985712,0.193360
171287334333,-0.000062,0.000685,-0.001067,0.050809,-9.869394,0.183465
171297334333,0.000049,0.000749,-0.001189,-0.000823,-9.708660,0.172413
171307334333,0.000258,0.000851,-0.001179,0.009048,-9.553613,0.168643
171317334333,0.000281,0.000859,-0.001268,0.035329,-9.442550,0.190736
171327334333,0.000352,0.000868,-0.001241,0.048819,-9.349224,0.185995
171337334333,0.000464,0.000824,-0.001090,0.050637,-9.205997,0.166809
171347334333,0.000518,0.000768,-0.000983,0.050994,-9.068632,0.167616
171357334333,0.000522,0.000640,-0.000761,0.042229,-8.938856,0.191930
171367334333,0.000567,0.000538,-0.000616,0.103248,-8.930901,0.205128
171377334333,0.000526,0.000415,-0.000396,0.074330,-9.091224,0.178195
171387334333,0.000533,0.000277,-0.000158,0.100747,-9.219719,0.216395
171397334333,0.000498,0.000176,-0.000019,0.102089,-9.321552,0.191609
171407334333,0.000526,0.000024,0.000136,0.092066,-9.444452,0.196887
171417334333,0.000363,-0.000042,0.000215,0.103026,-9.567465,0.228568
171427334333,0.000254,-0.000141,0.000363,0.116828,-9.691606,0.242187
171437334333,0.000198,-0.000199,0.000406,0.081729,-9.779187,0.252068
171447334333,0.000115,-0.000215,0.000422,0.063919,-9.911208,0.235060
171457334333,-0.000092,-0.000342,0.000450,0.064394,-10.008310,0.257364
171467334333,-0.000195,-0.000384,0.000521,0.097278,-10.159557,0.212203
171477334333,-0.000383,-0.000440,0.000527,0.112084,-10.135561,0.246320
171487334333,-0.000540,-0.000374,0.000455,0.098431,-10.087798,0.238752
171497334333,-0.000666,-0.000445,0.000411,0.087841,-10.073045,0.224012
171507334333,-0.000799,-0.000429,0.000350,0.055202,-10.122832,0.163465
171517334333,-0.000938,-0.000415,0.000351,0.057727,-10.068463,0.166484
171527334333,-0.001053,-0.000383,0.000223,0.054403,-10.072864,0.171315
171537334333,-0.001093,-0.000269,0.000139,0.071540,-10.080347,0.158669
171547334333,-0.001220,-0.000232,0.000040,0.066227,-10.072839,0.103511
171557334333,-0.001267,-0.000149,-0.000107,0.063021,-10.084679,0.156927
171567334333,-0.001381,-0.000003,-0.000277,0.058808,-10.013289,0.111424
171577334333,-0.001373,0.000038,-0.000398,0.056694,-9.961697,0.139073
171587334333,-0.001390,0.000184,-0.000471,0.045602,-9.846728,0.126815
171597334333,-0.001427,0.000198,-0.000520,0.090539,-9.778055,0.095830
171607334333,-0.001316,0.000303,-0.000625,0.103841,-9.712096,0.155589
171617334333,-0.001263,0.000364,-0.000644,0.079379,-9.607876,0.165412
171627334333,-0.001158,0.000399,-0.000620,0.059046,-9.518932,0.131186
171637334333,-0.001093,0.000374,-0.000613,0.070439,-9.445934,0.133351
171647334333,-0.000913,0.000346,-0.000544,0.035898,-9.365439,0.108905
171657334333,-0.000829,0.000274,-0.000521,0.071719,-9.274173,0.156697
171667334333,-0.000606,0.000263,-0.000307,0.065264,-9.210328,0.128740
171677334333,-0.000384,0.000194,-0.000188,0.076873,-9.171222,0.122322
171687334333,-0.000162,0.000158,-0.000048,0.074704,-9.226006,0.108067
171697334333,-0.000034,0.000073,0.000122,0.087570,-9.349486,0.148338
171707334333,0.000169,-0.000054,0.000215,0.075841,-9.428381,0.134879
171717334333,0.000276,-0.000083,0.000262,0.104022,-9.546179,0.090844
171727334333,0.000548,-0.000147,0.000376,0.085778,-9.645928,0.123284
171737334333,0.000643,-0.000193,0.000449,0.081465,-9.769525,0.097692
171747334333,0.000706,-0.000271,0.000598,0.096256,-9.839835,0.099028
171757334333,0.000933,-0.000305,0.000595,0.085553,-9.934544,0.095441
171767334333,0.001009,-0.000388,0.000666,0.082193,-10.043490,0.114009
171777334333,0.001102,-0.000385,0.000678,0.072028,-10.140363,0.116040
171787334333,0.001142,-0.000446,0.000734,0.079811,-10.086260,0.114906
171797334333,0.001197,-0.000446,0.000716,0.069479,-10.125984,0.151910
171807334333,0.001180,-0.000402,0.000719,0.025017,-10.044027,0.141874
171817334333,0.001123,-0.000301,0.000696,0.092452,-10.045986,0.132344
171827334333,0.001099,-0.000264,0.000677,0.047852,-9.979832,0.127713
